CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,AdvertisingPlatform,AdvertisingTool,Conversion,ClickTimestamp
9027,39,Female,114891,PPC,Awareness,6924.868616531354,0.1700560190654667,0.0748086679600432,18,6.666797870162086,2.347186116628492,25,8,7,1,4668,Google Ads,Google Ads Manager,1,2025-01-11 12:23:18
9028,51,Male,27645,Social Media,Conversion,2136.8872022562664,0.0829998086953747,0.1306298748060831,4,4.533382620376499,5.5322064697381155,47,0,3,6,4576,TikTok,TikTok Ads Manager,1,2024-11-05 19:45:28
9029,64,Male,62238,SEO,Retention,3459.641662351273,0.1559274018039502,0.1506899659875127,6,1.668492339453059,4.394467537196655,35,9,5,2,3939,Yahoo,Yahoo Search Marketing,1,2024-07-24 05:30:42
9030,25,Female,89694,Email,Conversion,2352.8456146439803,0.0975749572073092,0.0404645382195982,2,5.737293596450706,10.984800768301316,5,10,2,7,3578,Sendinblue,Sendinblue Dashboard,1,2024-07-09 16:04:56
9031,57,Female,61773,Email,Retention,2525.304137745038,0.1568102394234376,0.1362117576887422,24,1.2240729983478271,2.8107332964952008,79,4,0,8,1598,Sendinblue,Sendinblue Dashboard,0,2024-06-08 13:20:04
9032,66,Female,36786,SEO,Retention,146.0902575111443,0.0905131202105017,0.0440631068337873,9,8.36629898646984,12.38336749570708,73,8,1,3,777,Bing,Bing Webmaster Tools,0,2024-12-16 12:07:40
9033,61,Male,60693,PPC,Conversion,8819.017438774574,0.2942035889264839,0.0521456752630968,4,9.445116714025527,9.37316647517188,38,2,9,4,2674,Google Ads,Google Ads Manager,1,2024-11-27 21:17:22
9034,36,Female,116447,Email,Retention,3030.3059032303586,0.1528881913311706,0.1109502756532028,31,8.29063710595661,7.49724572996404,56,1,7,4,4357,Mailchimp,Mailchimp Automation,1,2024-07-08 02:51:09
9035,59,Male,46578,Social Media,Conversion,955.1063572756652,0.2256565958913896,0.0649484373754542,31,9.563552516443638,5.723366037976886,90,17,5,7,1480,Facebook,Facebook Ads Manager,1,2025-04-16 03:30:04
9036,58,Female,66408,PPC,Consideration,961.1753162427764,0.2131585020804794,0.1357031338349324,4,9.07400532755484,7.858658072118664,65,13,3,0,333,Amazon Ads,Amazon Advertising Console,1,2025-05-31 01:43:24
9037,54,Female,89702,Referral,Conversion,5604.580936963426,0.1522622186961647,0.1915975586058922,42,9.054373611318754,8.3321592405934,9,4,8,5,890,Upfluence,Upfluence Platform,1,2025-04-09 08:50:28
9038,23,Female,104845,SEO,Consideration,9929.913450285978,0.0792699978836983,0.0382895182541049,18,3.208961160539744,3.936281170218036,71,13,6,1,1524,Google Search,Google Search Console,1,2024-12-27 10:17:02
9039,69,Male,35076,PPC,Consideration,1535.722425974897,0.1581083005947308,0.1183970581387891,11,3.080519470202381,14.836941153982435,8,4,0,8,3358,Amazon Ads,Amazon Advertising Console,1,2025-01-24 15:35:24
9040,43,Male,39377,Referral,Conversion,1086.2556314016288,0.207481770878926,0.1854268447079066,30,8.284807977842316,13.6884410440234,76,1,5,6,1058,Upfluence,Upfluence Platform,1,2024-09-29 12:38:07
9041,51,Male,29278,Social Media,Awareness,4439.208415980697,0.1433765884633314,0.0435405055638063,16,5.4224620529879815,6.166570423753839,71,6,3,9,2962,Twitter (X),X Ads Manager,1,2025-01-05 23:56:15
9042,62,Female,84808,SEO,Awareness,5676.979413023874,0.033758281135195,0.079701671643123,21,9.480812972270922,4.183312977538463,26,17,5,8,1568,Yahoo,Yahoo Search Marketing,1,2025-03-14 04:08:17
9043,23,Female,147220,Email,Conversion,3014.3655528916106,0.0152151365718443,0.0334871986480595,46,9.07532844761162,4.952157989465795,45,15,7,9,4312,Sendinblue,Sendinblue Dashboard,1,2025-05-12 05:25:48
9044,54,Male,145446,Email,Conversion,3094.9687158872775,0.1050842744556731,0.1319871664796502,49,9.038604241471774,14.712433144136655,62,4,8,3,4603,Sendinblue,Sendinblue Dashboard,1,2025-01-11 08:45:27
9045,50,Female,147368,Referral,Retention,4302.3173683046,0.0535649385670604,0.1371371562619932,40,3.935077588419893,6.402436022013991,41,19,2,4,2942,Upfluence,Upfluence Platform,1,2024-08-21 10:42:49
9046,39,Female,53539,PPC,Retention,3210.0415899909995,0.2727951713185387,0.136194640692771,21,2.1961200578358646,13.72298645379044,84,11,1,9,1645,Bing Ads,Microsoft Advertising Platform,1,2025-04-17 14:00:44
9047,38,Female,146552,Social Media,Conversion,9161.782677328316,0.0609914743246282,0.1130041391890356,48,7.101494981603735,1.3558434311700878,40,12,9,6,4863,Instagram,Meta Ads Manager,1,2025-02-08 08:27:36
9048,23,Female,31440,Referral,Awareness,515.3502557772267,0.1243419870633541,0.1517895648815767,25,4.965191245439012,11.76354706619113,33,7,6,2,1016,Upfluence,Upfluence Platform,1,2024-08-21 07:24:27
9049,23,Female,142059,Social Media,Retention,2422.244582715719,0.2165024785007296,0.0168166863121961,30,9.405482236109886,11.550826073395092,92,13,6,7,3178,Instagram,Meta Ads Manager,1,2025-05-15 13:16:18
9050,65,Male,46245,Social Media,Retention,8104.6726826514705,0.2464722814046576,0.1919275626146082,42,8.684757164545935,9.939305690032413,29,4,2,6,1665,Facebook,Facebook Ads Manager,1,2025-04-22 22:31:59
9051,21,Male,42097,Social Media,Awareness,8356.185434183071,0.1485368144216579,0.0521982795065771,5,9.359461331991143,2.256214742069888,43,3,4,5,2555,TikTok,TikTok Ads Manager,1,2025-04-27 17:58:36
9052,47,Male,93703,SEO,Conversion,1204.395281745591,0.0625291527864337,0.0330967740514312,11,6.110796356188484,14.730289515590028,79,8,9,7,2200,Google Search,Google Search Console,1,2025-02-21 14:32:00
9053,28,Female,87092,Referral,Awareness,9740.258155125895,0.0885596148369973,0.188815848158967,42,5.736049731699162,3.585303675813238,0,14,7,1,3302,CJ Affiliate,CJ Affiliate Dashboard,1,2024-12-13 20:52:27
9054,47,Female,129454,SEO,Consideration,6964.213014001178,0.1315008498159326,0.1677830141087008,26,8.623752073650886,10.79082516831028,44,13,2,4,3571,Google Search,Google Search Console,1,2025-05-18 18:36:10
9055,48,Female,21151,PPC,Retention,2798.6712542375967,0.115732430904419,0.1553253796654192,16,5.607010299203384,11.39640485932212,46,4,7,8,2030,Amazon Ads,Amazon Advertising Console,1,2024-06-11 13:35:08
9056,41,Male,41698,PPC,Retention,4614.7748616631,0.1111150995792003,0.0299016846984065,9,9.100259583945691,11.518824315864478,92,14,2,7,2072,Amazon Ads,Amazon Advertising Console,1,2024-07-25 15:36:09
9057,26,Female,37601,Email,Retention,3041.672333722875,0.0482376025094326,0.1634305505984715,44,1.309855287016674,12.477072644736827,29,3,3,0,661,Sendinblue,Sendinblue Dashboard,0,2025-01-25 08:20:32
9058,20,Male,46807,Email,Awareness,1585.2202735587516,0.2748599731295754,0.1257144693718587,4,4.229105426434121,14.842299172056144,21,17,2,9,2928,Sendinblue,Sendinblue Dashboard,1,2025-02-04 17:34:01
9059,68,Male,65302,Email,Awareness,2982.6628410142603,0.0186294158611373,0.1490626360922505,3,8.51350274932938,1.8918564867372267,14,4,4,7,1152,Mailchimp,Mailchimp Automation,0,2024-06-29 15:24:39
9060,48,Female,105864,PPC,Conversion,5842.910181147222,0.1376006170839678,0.1958333531654945,38,2.889555604183546,7.346742639110542,83,16,7,1,4255,Amazon Ads,Amazon Advertising Console,1,2024-07-02 21:53:02
9061,57,Female,28039,Social Media,Retention,8277.09997887114,0.2942932328258951,0.04694382365242,14,4.590702699845236,14.635187771055849,37,13,4,6,3055,LinkedIn,LinkedIn Campaign Manager,1,2024-08-05 02:00:02
9062,54,Female,136730,Social Media,Consideration,3698.937841406814,0.2013199422589896,0.1058325725555207,1,1.090383404500713,13.290237047457964,22,16,6,0,4558,Twitter (X),X Ads Manager,1,2024-12-08 22:35:39
9063,53,Female,67427,Referral,Conversion,3544.225251423633,0.1130690924825941,0.1531368698272318,48,3.715463012627625,14.863995555582168,30,18,3,2,4813,CJ Affiliate,CJ Affiliate Dashboard,1,2024-11-28 14:48:45
9064,41,Male,91839,PPC,Awareness,4733.206940705094,0.0523682994914192,0.0923947066466226,7,3.8677418271214634,8.945301058167729,56,12,9,6,4418,Google Ads,Google Ads Manager,1,2025-04-03 06:06:10
9065,48,Male,78049,Email,Consideration,6481.100439647028,0.2895230556372706,0.0203840857544596,15,7.592912219022317,10.256315788844535,80,12,1,9,4161,Sendinblue,Sendinblue Dashboard,1,2024-11-11 07:49:47
9066,23,Male,39053,PPC,Conversion,7541.000998079862,0.0140560449432134,0.031173390786349,19,7.095992813223203,4.32514863676683,34,12,5,0,1782,Google Ads,Google Ads Manager,1,2025-01-14 12:39:50
9067,19,Female,117180,Social Media,Awareness,3335.315097514791,0.2076023954778116,0.1243974747836683,23,5.004616887861941,7.145787540304215,65,1,4,8,1292,LinkedIn,LinkedIn Campaign Manager,1,2025-05-13 10:11:32
9068,37,Female,136801,Social Media,Consideration,5904.889431468876,0.2652398667191449,0.0641507878142437,34,7.556528409201935,0.8037576529817039,52,14,7,3,3315,Facebook,Facebook Ads Manager,1,2024-06-11 22:25:21
9069,45,Male,121281,SEO,Conversion,3954.672328680736,0.0172965420670102,0.0361897229874927,16,4.855014627225351,10.935951540932743,30,0,7,4,1144,Google Search,Google Search Console,1,2024-09-15 00:04:00
9070,28,Female,130845,SEO,Consideration,7192.358518597521,0.2203007105862453,0.0745794795296706,4,4.911496998122821,13.925221969191044,25,14,0,2,4069,Bing,Bing Webmaster Tools,1,2024-11-19 04:14:09
9071,21,Male,106298,Referral,Awareness,1730.281713118506,0.2996629507638731,0.0481863770885092,13,6.809989524344134,2.126164674050467,30,15,7,8,4434,CJ Affiliate,CJ Affiliate Dashboard,1,2025-06-21 04:47:10
9072,32,Male,109147,PPC,Conversion,2643.5561640078313,0.1954963158862713,0.0145484986492071,13,7.505947868281168,7.088479918246728,71,10,2,5,427,Amazon Ads,Amazon Advertising Console,1,2025-01-13 13:57:17
9073,23,Female,75413,SEO,Awareness,4317.998156443223,0.1302568948745856,0.0388446578277615,45,8.622138868250016,9.535926541053554,79,2,1,6,3793,Yahoo,Yahoo Search Marketing,1,2024-07-22 04:44:31
9074,66,Male,85958,SEO,Retention,8905.20642022154,0.2635762086133217,0.1777848125743578,42,7.762622811334439,9.666584401774143,11,19,9,7,4782,Google Search,Google Search Console,1,2024-09-18 17:15:32
9075,47,Female,51275,PPC,Retention,5775.925314571833,0.1707119814625622,0.012287083675516,30,7.032836286120329,4.944709105746084,52,13,3,0,2205,Bing Ads,Microsoft Advertising Platform,1,2024-11-25 09:55:57
9076,55,Female,46597,Social Media,Consideration,9657.421577915977,0.2273378455690826,0.1570315576828782,19,6.053297418218905,0.7868775651905111,55,4,9,0,3272,Facebook,Facebook Ads Manager,1,2025-05-21 05:28:07
9077,68,Female,97521,Referral,Retention,1122.44908428273,0.1804559076273664,0.1531576101156009,12,3.7729775537784,13.373320563632744,82,16,7,5,1186,Upfluence,Upfluence Platform,1,2024-08-28 13:08:58
9078,19,Male,114243,Referral,Awareness,4655.736595144255,0.0211044168215052,0.1172051607882079,8,3.349754554387685,1.8307674421522224,61,1,4,5,3378,Upfluence,Upfluence Platform,0,2025-03-20 17:00:52
9079,32,Male,143410,Referral,Consideration,4248.877447449304,0.0718120465795507,0.0496050754845904,33,8.589259011891803,3.076356181718423,43,6,6,0,1588,Yotpo,Yotpo Loyalty Manager,0,2024-06-20 03:56:25
9080,28,Female,134778,SEO,Conversion,6042.041146419087,0.0328414364561573,0.176831252617044,11,7.456098263540999,14.460415382394828,57,9,7,7,3556,Bing,Bing Webmaster Tools,1,2025-03-18 06:11:15
9081,25,Male,88908,Social Media,Awareness,8138.449626205024,0.0409394510911346,0.1002643580708492,39,6.988706878837271,7.7554124140007055,76,9,2,9,905,Facebook,Facebook Ads Manager,1,2025-03-24 23:52:28
9082,43,Male,101619,Referral,Conversion,8430.335453272295,0.0144675931405408,0.0429091835190697,15,3.329536623309638,13.17353550915949,64,19,6,6,2986,Upfluence,Upfluence Platform,1,2024-11-25 03:35:51
9083,68,Female,75188,PPC,Conversion,6734.926626184532,0.1321378439141043,0.0915142925729529,0,9.7281783570235,13.505710536794789,12,7,6,6,768,Bing Ads,Microsoft Advertising Platform,1,2025-03-10 09:23:37
9084,62,Female,54710,Referral,Conversion,6451.21000603098,0.0618089732087078,0.047034273271408,15,1.7318171966371585,14.846927652066526,60,0,8,3,4708,CJ Affiliate,CJ Affiliate Dashboard,1,2024-12-13 16:01:08
9085,61,Female,138493,Email,Conversion,9495.392466243597,0.2581519909432517,0.0814414898146856,5,8.544278350164738,1.090170194519259,67,15,2,4,4740,Mailchimp,Mailchimp Automation,1,2025-01-15 02:44:24
9086,22,Male,111352,Social Media,Awareness,3898.505276220403,0.2275108858867915,0.1043706764919228,19,2.897021892959395,1.2685027828036026,50,8,5,7,2854,TikTok,TikTok Ads Manager,1,2024-12-07 06:22:04
9087,23,Female,95486,Email,Retention,8344.554810466034,0.1762213284964938,0.0783811690433894,5,4.5303666526809625,3.265470200267264,61,15,6,9,326,Mailchimp,Mailchimp Automation,1,2025-02-05 04:05:56
9088,43,Male,69050,Social Media,Awareness,9222.886898213712,0.1518161901516146,0.1348384120738132,34,4.850914985469334,10.017775364022722,47,19,8,8,4146,LinkedIn,LinkedIn Campaign Manager,1,2024-09-26 00:49:38
9089,21,Male,69249,PPC,Retention,4966.238518225449,0.0842019057670329,0.1878243827768033,40,6.964311256969074,4.298505569353246,94,14,3,3,115,Amazon Ads,Amazon Advertising Console,1,2025-06-06 09:25:35
9090,36,Female,54247,SEO,Conversion,7318.115528172673,0.1477359251037457,0.076148376052923,2,5.919961262007176,7.686562369980761,62,8,3,8,3457,Bing,Bing Webmaster Tools,1,2024-06-11 22:15:43
9091,37,Female,90162,SEO,Retention,3832.4965810419703,0.1959564900006791,0.0775905076289322,20,2.6747558532730107,11.902183258301529,71,11,4,9,2795,Google Search,Google Search Console,1,2024-07-14 02:25:36
9092,50,Female,46408,Social Media,Conversion,1672.9022405345002,0.2368463694559049,0.1502774694144304,6,1.2701483796753017,3.193981109647457,90,1,9,9,4426,TikTok,TikTok Ads Manager,1,2025-05-14 05:58:57
9093,37,Female,96313,Referral,Consideration,5906.38842657701,0.033687799215282,0.110812276989006,13,7.454920393557474,4.645326142306439,71,9,4,8,2863,Upfluence,Upfluence Platform,1,2024-09-13 13:59:16
9094,66,Female,90683,Email,Conversion,2045.0693434103655,0.2154547597362095,0.0914794935279408,29,5.544306711627391,11.049121778181558,50,15,0,8,2033,Mailchimp,Mailchimp Automation,1,2025-01-08 16:32:00
9095,29,Female,138335,PPC,Retention,4630.231394958304,0.2253916642607727,0.1646235558067355,21,4.256072602150752,0.6114451453801553,23,4,7,2,2258,Amazon Ads,Amazon Advertising Console,1,2025-03-25 02:33:49
9096,64,Female,25443,Referral,Consideration,8741.505201950498,0.1721019382682083,0.1792968527663681,13,3.5608536325564515,11.48201632155731,85,12,7,3,4122,Upfluence,Upfluence Platform,1,2025-06-24 00:43:51
9097,18,Female,20079,SEO,Consideration,951.580056880437,0.0721525667539283,0.1222114551489648,24,8.407398851197275,10.306033389401671,39,6,8,4,687,Bing,Bing Webmaster Tools,1,2025-03-11 07:04:50
9098,43,Female,116818,Referral,Conversion,401.2425030800315,0.1663635303753407,0.0451696218235461,2,8.159781405997357,2.3789979733403723,28,8,2,5,4607,Yotpo,Yotpo Loyalty Manager,1,2024-06-16 03:14:40
9099,31,Female,58345,Email,Awareness,6104.130689080687,0.15578441572644,0.0985943189103757,4,8.43445290288692,4.035943501862961,72,16,5,9,1456,Mailchimp,Mailchimp Automation,1,2024-09-30 21:48:17
9100,55,Female,32901,SEO,Retention,3377.5071332894613,0.1479559279521708,0.1058304258081454,4,2.9719445321708746,0.7233625445822154,16,16,9,5,288,Google Search,Google Search Console,0,2025-03-15 15:26:08
9101,54,Male,87759,Social Media,Consideration,4237.583298566561,0.1435855754854834,0.0921193978510633,41,8.66763924512103,8.930492068604535,0,16,8,9,2908,Instagram,Meta Ads Manager,1,2024-12-26 20:59:49
9102,28,Female,120873,PPC,Awareness,4116.534827717482,0.0421394142245407,0.059862056984423,8,9.86985988700517,6.257853684416494,95,4,3,0,615,Google Ads,Google Ads Manager,0,2025-04-30 21:43:28
9103,53,Male,62732,PPC,Conversion,957.5402671946792,0.0630388206086357,0.0997411434675323,47,6.392374197063056,6.6397809040311415,83,5,8,3,3909,Google Ads,Google Ads Manager,1,2024-09-10 03:41:11
9104,30,Female,99304,SEO,Conversion,135.30768352798611,0.0382263056508892,0.094843768898561,40,1.4245393898785812,1.9961816650499151,0,5,5,9,1424,Yahoo,Yahoo Search Marketing,1,2024-07-08 04:05:05
9105,60,Male,139206,Social Media,Conversion,8994.390104356216,0.0803185700237154,0.0498037695508683,37,7.3203883207054785,5.608483991449817,24,8,3,6,2177,Instagram,Meta Ads Manager,1,2025-02-28 18:44:35
9106,20,Female,37507,Email,Conversion,2256.2057529470894,0.0864082669918951,0.1816518239438523,36,5.842961917066969,13.825474128915369,40,9,5,7,2317,Sendinblue,Sendinblue Dashboard,1,2025-01-05 14:12:03
9107,50,Female,149010,PPC,Retention,4318.182019456454,0.0810719998329831,0.1782147806610189,3,7.408425770538169,1.4386765820113905,90,16,5,7,1871,Google Ads,Google Ads Manager,1,2024-10-27 15:19:17
9108,23,Male,101785,SEO,Consideration,9722.065387043678,0.0711694297738249,0.154327121405612,19,2.6941185974425133,14.636892824912945,22,2,3,5,3748,Yahoo,Yahoo Search Marketing,1,2025-01-16 22:04:40
9109,67,Male,146691,PPC,Retention,8284.949561638157,0.2232723931905887,0.0861798497463334,20,6.452189459525208,12.796139762864447,17,19,9,2,3048,Amazon Ads,Amazon Advertising Console,1,2025-03-26 23:19:10
9110,27,Male,146354,Social Media,Consideration,1168.5154671007515,0.2473839658834541,0.0803649624995057,49,5.852749093481646,3.4433534040673957,94,8,4,3,3139,TikTok,TikTok Ads Manager,1,2024-08-17 07:37:21
9111,22,Female,55391,Email,Awareness,5134.338412964598,0.1048616728060452,0.1461284217052332,47,6.422416839275039,10.728617535583608,27,0,0,3,4636,Sendinblue,Sendinblue Dashboard,1,2025-05-10 19:29:42
9112,40,Male,54171,Social Media,Awareness,7327.782362300658,0.0984873785884901,0.1255426546505831,23,7.549727376519181,1.8187251199029344,84,18,8,5,877,Facebook,Facebook Ads Manager,1,2024-07-03 06:04:48
9113,27,Male,71730,Referral,Consideration,7014.088571492203,0.2547693814282273,0.1241136815498839,6,5.897950960363081,2.815153050524125,11,13,6,3,4241,Upfluence,Upfluence Platform,1,2025-01-24 00:45:12
9114,61,Male,135019,Social Media,Conversion,7632.334338804255,0.1909379314830794,0.0335811902240227,45,3.896294009979095,7.575437285698576,87,7,4,4,4491,Facebook,Facebook Ads Manager,1,2025-04-20 21:45:57
9115,19,Female,27485,Social Media,Awareness,4628.80108339155,0.0950971141888266,0.1274739182561352,48,3.781034293014687,6.306612977342566,48,17,4,5,724,Instagram,Meta Ads Manager,1,2024-07-14 17:18:37
9116,30,Male,147628,PPC,Retention,1841.6370003697923,0.2169475648501088,0.1813539721134395,7,7.255481143490038,12.31791650119907,96,5,5,2,1859,Amazon Ads,Amazon Advertising Console,1,2024-08-13 03:55:40
9117,57,Female,130104,Social Media,Consideration,4702.237194801789,0.1099319149676185,0.0263051294273823,10,6.974667624293202,14.119197039213706,80,1,7,2,3478,Twitter (X),X Ads Manager,1,2025-01-10 01:21:45
9118,19,Male,135427,SEO,Awareness,6514.083766815591,0.1801011281592301,0.0744425468234496,48,4.798024344821602,14.170823392166254,96,6,2,6,3257,Bing,Bing Webmaster Tools,1,2024-10-29 03:04:28
9119,37,Female,115320,PPC,Consideration,6125.061657391163,0.2978638686964624,0.1067127153749437,45,4.1818512552112015,2.6315421903854523,15,5,7,0,4240,Amazon Ads,Amazon Advertising Console,1,2024-07-13 23:29:04
9120,18,Male,148603,PPC,Conversion,798.1683325072136,0.0974623688126496,0.1403418040179825,8,6.581150506270752,10.450307171451634,26,10,2,3,4062,Amazon Ads,Amazon Advertising Console,1,2025-04-26 20:09:28
9121,54,Female,131102,Referral,Consideration,743.0290974136984,0.2798525402054166,0.0270306366156877,5,3.809446405040413,8.77641053272088,52,9,9,2,4936,CJ Affiliate,CJ Affiliate Dashboard,1,2025-06-23 01:47:10
9122,26,Male,110153,SEO,Awareness,9656.052528436598,0.1029892001425624,0.1758331767248804,39,9.6693812254839,5.868339651390811,91,10,4,4,4869,Yahoo,Yahoo Search Marketing,1,2025-06-09 04:54:08
9123,34,Female,57748,Social Media,Consideration,1602.8740048937334,0.1666831442686988,0.0177036678775487,16,6.368279748670222,14.925013426071354,35,7,4,1,1608,Twitter (X),X Ads Manager,1,2024-09-14 05:19:32
9124,26,Female,23878,Referral,Awareness,3015.178393716047,0.1433952989837215,0.1729610366933761,12,6.327483643124817,7.112654517524815,6,12,1,9,833,CJ Affiliate,CJ Affiliate Dashboard,1,2025-06-13 14:58:49
9125,28,Female,21949,SEO,Awareness,7699.581373346038,0.2371162730797414,0.0152538336143984,44,2.2270003012232262,10.147304488275676,33,5,0,8,2618,Yahoo,Yahoo Search Marketing,1,2024-08-21 16:38:11
9126,32,Female,105380,Referral,Awareness,4155.8030506494315,0.0277168828497784,0.0391694278221975,16,6.486831383648639,7.791204714251433,64,9,2,4,4413,Upfluence,Upfluence Platform,1,2024-12-06 06:12:01
9127,41,Female,136816,Email,Retention,1896.502047274324,0.1918654681799125,0.1620615271591979,1,3.6543261358141734,1.9921070875267857,3,17,9,9,3463,Sendinblue,Sendinblue Dashboard,1,2025-05-19 04:15:15
9128,55,Female,40881,Social Media,Conversion,4725.6005848668365,0.2305934138611586,0.1734312430687179,29,5.066464711801987,2.545953432416858,25,14,3,3,687,Instagram,Meta Ads Manager,1,2024-07-10 18:56:25
9129,52,Female,71306,Referral,Conversion,5732.604710557322,0.1469220069008145,0.1966305075643828,31,5.843794511226426,11.377077281510063,19,4,6,3,1385,CJ Affiliate,CJ Affiliate Dashboard,1,2024-12-11 17:09:02
9130,47,Male,107150,Email,Consideration,4582.389431852949,0.0405348558959635,0.0319858173852982,49,5.301564468082293,12.124415961215025,50,10,6,6,4616,Mailchimp,Mailchimp Automation,1,2024-08-12 04:00:16
9131,48,Female,109364,Social Media,Consideration,9197.56614717388,0.0809934539105957,0.11002571205722,35,8.284539260965143,5.775362655393534,76,3,8,3,354,Twitter (X),X Ads Manager,1,2024-11-25 09:30:30
9132,66,Female,135925,Referral,Awareness,2918.5230214850926,0.2071049873292504,0.0246596070425412,6,1.8951699604531704,1.4709076919124175,98,12,3,9,1765,Yotpo,Yotpo Loyalty Manager,0,2025-05-11 12:00:44
9133,22,Male,29958,Referral,Conversion,6647.188390926743,0.2696768417950914,0.0397174489331314,15,2.505959882035916,14.376578678603634,9,14,2,7,4811,Yotpo,Yotpo Loyalty Manager,1,2025-03-30 03:29:33
9134,61,Male,79185,Referral,Consideration,1211.7177419579873,0.1322664960301417,0.043153833002209,18,2.4129102320628624,7.707549754521623,7,1,2,0,2410,CJ Affiliate,CJ Affiliate Dashboard,0,2024-09-11 00:20:11
9135,67,Male,28697,Referral,Consideration,3983.626030873863,0.1725194901726951,0.0220437677772262,14,8.351500346960101,2.4451507120926177,17,6,9,9,4333,Yotpo,Yotpo Loyalty Manager,1,2024-12-13 07:04:23
9136,31,Female,107160,PPC,Conversion,7435.833190691239,0.0762316606507899,0.179666163126384,13,2.064018545851995,3.37766722293645,16,5,9,5,4264,Amazon Ads,Amazon Advertising Console,1,2025-06-09 13:30:44
9137,28,Male,35493,Referral,Awareness,2325.687711835708,0.1295418610706927,0.0340075484227283,44,9.742981883444772,1.15772268631001,68,18,0,8,2797,CJ Affiliate,CJ Affiliate Dashboard,1,2025-01-23 21:03:41
9138,26,Male,62801,PPC,Consideration,5938.733351978685,0.1076690442534425,0.1295747601723415,6,9.722487614044276,10.792910305751212,29,14,5,4,2562,Amazon Ads,Amazon Advertising Console,1,2025-06-22 20:39:45
9139,51,Male,41199,PPC,Awareness,1619.0265891696972,0.2001024089117418,0.1288919422669968,46,9.926349031188687,10.709364328031,94,13,3,4,2583,Amazon Ads,Amazon Advertising Console,1,2024-12-31 02:33:48
9140,29,Female,127890,Email,Conversion,1116.746744477574,0.2955626959857821,0.0477425890195803,32,9.817202441902866,9.236313842552256,38,15,4,3,2799,Mailchimp,Mailchimp Automation,1,2025-05-01 15:12:14
9141,52,Female,85792,Social Media,Conversion,5280.004214357922,0.245858001075849,0.1996981396347984,33,2.341177556237648,8.421354100053936,60,19,1,8,1334,Facebook,Facebook Ads Manager,1,2025-01-12 21:59:54
9142,52,Male,54488,PPC,Consideration,6782.608861251683,0.0657277296285936,0.0759998769072183,23,6.916756178741866,6.031617885671063,23,9,7,1,4074,Amazon Ads,Amazon Advertising Console,1,2024-06-06 16:58:57
9143,18,Male,50493,SEO,Consideration,1222.3339557213862,0.1775267920589623,0.181967930483045,34,4.597213110616767,14.284187050382396,80,5,9,8,72,Google Search,Google Search Console,1,2024-08-24 20:04:09
9144,57,Male,131545,PPC,Conversion,9185.98489849186,0.0292593973350364,0.1901740991282116,20,7.586409463821893,12.10755784987254,97,14,2,5,3587,Bing Ads,Microsoft Advertising Platform,1,2024-07-30 08:28:21
9145,39,Female,69002,SEO,Awareness,2335.145400704922,0.0816054911843642,0.1903078747169423,23,4.6532614608586105,13.660515116535162,34,3,6,9,4994,Bing,Bing Webmaster Tools,1,2025-02-10 17:39:11
9146,46,Female,43731,Email,Awareness,1287.7555507770703,0.0599431260575132,0.1530391416443273,36,4.4491476166039075,5.019059761495392,78,1,8,7,4936,Mailchimp,Mailchimp Automation,1,2024-11-12 04:06:03
9147,25,Female,27076,SEO,Retention,2106.7191926670844,0.1073082059154442,0.0582229510092767,15,9.13556012204809,14.6851134679921,60,18,8,3,4850,Google Search,Google Search Console,1,2024-10-07 18:56:11
9148,28,Male,21071,Email,Conversion,1778.7673196652352,0.2068560510228219,0.032924516843949,16,5.45092041875611,2.8975793282562776,74,6,7,3,2749,Mailchimp,Mailchimp Automation,1,2024-08-25 16:21:56
9149,58,Female,119926,Email,Consideration,997.679041068195,0.1548240619058797,0.1182781456593021,28,7.657823722664313,1.315951725470612,97,10,2,9,1629,Mailchimp,Mailchimp Automation,1,2025-04-03 03:02:10
9150,54,Female,147872,Email,Conversion,7998.608424309204,0.2805436853504731,0.0784074349084319,17,6.849254335953516,5.1376866428602534,71,14,4,0,2877,Mailchimp,Mailchimp Automation,1,2025-01-16 21:06:25
9151,31,Male,87602,SEO,Consideration,5005.823969966698,0.0716971635560675,0.1678974122456526,47,6.919376228590965,3.4186602311523395,14,15,9,5,3260,Yahoo,Yahoo Search Marketing,1,2024-12-05 17:42:00
9152,47,Male,111181,SEO,Awareness,3946.34245974896,0.1156206524136426,0.1515481099971828,10,4.142058687231623,8.004091100088324,35,4,0,1,3037,Google Search,Google Search Console,0,2024-12-01 22:56:01
9153,52,Male,61410,Email,Consideration,9511.216477142918,0.1056572472698161,0.0625289762729482,2,3.2720350720012505,5.577889329735562,54,8,6,4,1459,Mailchimp,Mailchimp Automation,1,2024-09-13 18:51:54
9154,38,Female,119201,Email,Retention,3772.9830319414286,0.0784294515283796,0.0132328944010484,41,8.968883738748454,2.9903186162238544,36,0,3,2,3255,Mailchimp,Mailchimp Automation,0,2025-01-18 03:03:54
9155,54,Female,74327,Social Media,Awareness,1753.029987867175,0.2980195230466109,0.0550899942006732,17,1.2213088438124553,12.74174561819528,86,12,8,1,4609,Twitter (X),X Ads Manager,1,2025-01-13 12:47:50
